id,created,uuid,parent_uuid,event,task_action,failed,changed,playbook,play,task,role,job_id,host_id,host_name
2405,2020-03-21 05:01:40.966448+00,0242ac12-0005-c702-791e-00000000000c,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,89,,""
2406,2020-03-21 05:01:40.932852+00,ac1acc44-b9b0-4e6d-a047-3fa1c4036a9a,0242ac12-0005-c702-791e-00000000001e,runner_on_ok,"""gather_facts""",f,f,apache_role.yml,use galaxy apache role,Gathering Facts,"",89,6,host0320a
2407,2020-03-21 05:01:40.967642+00,2472e340-b031-40d2-ab6a-e8987a4d96ea,0242ac12-0005-c702-791e-00000000000c,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,89,6,host0320a
2408,2020-03-21 05:01:41.010883+00,13f2f36a-584b-4dd5-ada6-bbe5be4319af,0242ac12-0005-c702-791e-00000000000c,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,89,7,host0320c
2409,2020-03-21 05:01:41.570712+00,5e349f69-fe77-483c-a088-85e023d3500c,0242ac12-0005-c702-791e-00000000000c,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,89,6,host0320a
2410,2020-03-21 05:01:41.579754+00,197965f9-2ec0-4fb2-81db-a4f9822c5559,0242ac12-0005-c702-791e-00000000000c,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include OS-specific variables.,geerlingguy.apache,89,7,host0320c
2411,2020-03-21 05:01:41.599035+00,0242ac12-0005-c702-791e-00000000000d,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,89,,""
2412,2020-03-21 05:01:41.599944+00,1965bc89-8547-4862-a604-0ce79fb9a355,0242ac12-0005-c702-791e-00000000000d,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,89,6,host0320a
2413,2020-03-21 05:01:41.660095+00,1506daba-6063-46fb-a6ef-51d2ed8cb38a,0242ac12-0005-c702-791e-00000000000d,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,89,7,host0320c
2414,2020-03-21 05:01:42.220641+00,4f2607ec-728c-4a7e-b5b6-411a5a235949,0242ac12-0005-c702-791e-00000000000d,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,89,6,host0320a
2415,2020-03-21 05:01:42.288283+00,1de22f14-9031-4a4c-b658-1c085123acc5,0242ac12-0005-c702-791e-00000000000e,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,89,6,host0320a
2416,2020-03-21 05:01:42.283702+00,0242ac12-0005-c702-791e-00000000000e,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,89,,""
2417,2020-03-21 05:01:42.26509+00,67f3be69-01ac-494d-b816-5dffe4654e78,0242ac12-0005-c702-791e-00000000000d,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include variables for Amazon Linux.,geerlingguy.apache,89,7,host0320c
2418,2020-03-21 05:01:42.334539+00,a8d2b273-bdf0-491a-899b-8096356975c8,0242ac12-0005-c702-791e-00000000000e,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,89,7,host0320c
2419,2020-03-21 05:01:42.870218+00,3c497799-5672-45f0-9d83-6f65dcbb39b2,0242ac12-0005-c702-791e-00000000000e,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,89,7,host0320c
2420,2020-03-21 05:01:42.860525+00,07c38a9a-8633-4e78-9940-efdc3708e153,0242ac12-0005-c702-791e-00000000000e,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Define apache_packages.,geerlingguy.apache,89,6,host0320a
2421,2020-03-21 05:01:42.949892+00,0242ac12-0005-c702-791e-00000000000f,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,89,,""
2422,2020-03-21 05:01:42.951392+00,4a162de2-0956-4dd4-b052-358918b08173,0242ac12-0005-c702-791e-00000000000f,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,89,6,host0320a
2423,2020-03-21 05:01:43.001197+00,9a4c35ef-37ba-43d3-8e57-9405ecb8c686,0242ac12-0005-c702-791e-00000000000f,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,89,7,host0320c
2424,2020-03-21 05:01:43.663706+00,5f2c12ab-95be-4f3d-bb2d-5db1f2ddf72e,0242ac12-0005-c702-791e-00000000000f,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,89,6,host0320a
2425,2020-03-21 05:01:43.707206+00,6419c983-bbac-4667-b5ee-0d35c27b8600,0242ac12-0005-c702-791e-00000000000f,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,89,7,host0320c
2426,2020-03-21 05:01:43.747021+00,c774d9c3-1eb8-4765-bfdb-0dcfc528390d,0242ac12-0005-c702-791e-00000000000f,playbook_on_include,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,include_tasks,geerlingguy.apache,89,,""
2427,2020-03-21 05:01:43.769118+00,0242ac12-0005-c702-791e-00000000004d,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,89,,""
2428,2020-03-21 05:01:43.77049+00,40581d2d-4af2-4892-8571-b01637db0231,0242ac12-0005-c702-791e-00000000004d,runner_on_start,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,89,6,host0320a
2429,2020-03-21 05:01:43.831845+00,fa0cbf05-71e5-4811-9c67-0e42cb3b6c68,0242ac12-0005-c702-791e-00000000004d,runner_on_start,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,89,7,host0320c
2430,2020-03-21 05:01:46.030808+00,e89751f0-a449-46e9-8f38-cb5df4a19253,0242ac12-0005-c702-791e-00000000004d,runner_on_ok,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,89,7,host0320c
2431,2020-03-21 05:01:46.005924+00,be59eb72-e736-4a1c-b337-3732b4cbbb50,0242ac12-0005-c702-791e-00000000004d,runner_on_ok,"""package""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache is installed on RHEL.,geerlingguy.apache,89,6,host0320a
2432,2020-03-21 05:01:46.079574+00,0242ac12-0005-c702-791e-000000000010,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,89,,""
2433,2020-03-21 05:01:46.080837+00,113835c0-cd3f-49dd-a311-23c9cc971b44,0242ac12-0005-c702-791e-000000000010,runner_on_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,89,6,host0320a
2434,2020-03-21 05:01:46.279806+00,3c2db855-ea47-409f-8c31-b49406827498,0242ac12-0005-c702-791e-000000000010,runner_on_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,89,7,host0320c
2435,2020-03-21 05:01:50.666149+00,36fb969c-15a9-41c9-a3b8-7decca0523ac,0242ac12-0005-c702-791e-000000000010,runner_on_ok,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,89,7,host0320c
2436,2020-03-21 05:01:50.705175+00,6bb4cacd-40e9-4967-b306-5ff33e8eef1c,0242ac12-0005-c702-791e-000000000011,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,89,6,host0320a
2437,2020-03-21 05:01:50.638334+00,88b035ac-fa3c-4fe1-a660-ceabddc1d42d,0242ac12-0005-c702-791e-000000000010,runner_on_ok,"""command""",f,f,apache_role.yml,use galaxy apache role,Get installed version of Apache.,geerlingguy.apache,89,6,host0320a
2438,2020-03-21 05:01:50.703608+00,0242ac12-0005-c702-791e-000000000011,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,89,,""
2439,2020-03-21 05:01:50.757824+00,9a4da034-0a3b-4762-a381-1a772f69f08b,0242ac12-0005-c702-791e-000000000011,runner_on_start,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,89,7,host0320c
2440,2020-03-21 05:01:51.254555+00,236bed6c-593d-46a1-a986-4a9fe8ef28da,0242ac12-0005-c702-791e-000000000011,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,89,6,host0320a
2441,2020-03-21 05:01:51.284021+00,3ad0246a-8e10-416b-b3be-e99eba2494ea,0242ac12-0005-c702-791e-000000000011,runner_on_ok,"""set_fact""",f,f,apache_role.yml,use galaxy apache role,Create apache_version variable.,geerlingguy.apache,89,7,host0320c
2442,2020-03-21 05:01:51.31411+00,0242ac12-0005-c702-791e-000000000012,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,89,,""
2443,2020-03-21 05:01:51.315151+00,a10cd04f-21ca-466e-b36a-43208950a414,0242ac12-0005-c702-791e-000000000012,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,89,6,host0320a
2444,2020-03-21 05:01:51.373028+00,261ea07d-7a77-40a9-8c77-680f7ec037a0,0242ac12-0005-c702-791e-000000000012,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,89,7,host0320c
2445,2020-03-21 05:01:51.962461+00,f115bc54-8ced-4d54-b03c-89a21b975286,0242ac12-0005-c702-791e-000000000013,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,89,6,host0320a
2446,2020-03-21 05:01:51.9166+00,4d660629-7fde-4835-848a-1f0b94389e3b,0242ac12-0005-c702-791e-000000000012,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,89,6,host0320a
2447,2020-03-21 05:01:51.96146+00,0242ac12-0005-c702-791e-000000000013,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,89,,""
2448,2020-03-21 05:01:51.943839+00,4e1ccaae-3503-451b-80d3-7a84b7d65638,0242ac12-0005-c702-791e-000000000012,runner_on_skipped,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.2 variables.,geerlingguy.apache,89,7,host0320c
2449,2020-03-21 05:01:52.021376+00,ecc13e36-0d3e-4b68-bb7b-d2f6aa7054d0,0242ac12-0005-c702-791e-000000000013,runner_on_start,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,89,7,host0320c
2450,2020-03-21 05:01:52.57927+00,8af0147f-909d-40f5-aaed-f0731bc5f1da,0242ac12-0005-c702-791e-000000000013,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,89,6,host0320a
2451,2020-03-21 05:01:52.606551+00,066080a3-80fc-450f-8432-072fe39ff85e,0242ac12-0005-c702-791e-000000000013,runner_on_ok,"""include_vars""",f,f,apache_role.yml,use galaxy apache role,Include Apache 2.4 variables.,geerlingguy.apache,89,7,host0320c
2452,2020-03-21 05:01:52.624133+00,0242ac12-0005-c702-791e-000000000014,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,,""
2453,2020-03-21 05:01:52.625114+00,e7510b32-6494-4c90-8d3f-05b099d2453d,0242ac12-0005-c702-791e-000000000014,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,6,host0320a
2454,2020-03-21 05:01:52.683326+00,8c82bd3c-ccf6-49fe-a697-bc9c70748019,0242ac12-0005-c702-791e-000000000014,runner_on_start,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,7,host0320c
2455,2020-03-21 05:01:53.184456+00,b51ffa44-8e22-43fe-9586-8c7ab89cdd0c,0242ac12-0005-c702-791e-000000000014,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,6,host0320a
2456,2020-03-21 05:01:53.2237+00,841420eb-8546-431b-84f6-c7feb0aa80c8,0242ac12-0005-c702-791e-000000000014,runner_on_ok,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,7,host0320c
2457,2020-03-21 05:01:53.313092+00,0242ac12-0005-c702-791e-000000000091,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,,""
2458,2020-03-21 05:01:53.314301+00,0c506b0f-f5d1-4635-af12-b071fbc07c41,0242ac12-0005-c702-791e-000000000091,runner_on_start,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,6,host0320a
2459,2020-03-21 05:01:53.289389+00,ba66e244-415e-4123-8edc-4fbb1b3abbf6,0242ac12-0005-c702-791e-000000000014,playbook_on_include,"""include_tasks""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,,""
2460,2020-03-21 05:01:53.361908+00,82bedd3e-fd0e-463b-820d-624862c70de2,0242ac12-0005-c702-791e-000000000091,runner_on_start,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,7,host0320c
2461,2020-03-21 05:01:55.241433+00,e86a0e53-f1e9-4862-842c-270f0a5e3df4,0242ac12-0005-c702-791e-000000000091,runner_item_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,6,host0320a
2462,2020-03-21 05:01:55.24355+00,b3daeb62-f935-4e26-a84e-ee41d80822a8,0242ac12-0005-c702-791e-000000000091,runner_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,6,host0320a
2463,2020-03-21 05:01:55.324295+00,f4bfa460-f2e7-4cb0-9211-55afac7d1ba7,0242ac12-0005-c702-791e-000000000091,runner_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,7,host0320c
2464,2020-03-21 05:01:55.322429+00,c1017f71-8270-4086-99ae-c6621acc849e,0242ac12-0005-c702-791e-000000000091,runner_item_on_ok,"""lineinfile""",f,f,apache_role.yml,use galaxy apache role,Configure Apache.,geerlingguy.apache,89,7,host0320c
2465,2020-03-21 05:01:55.3593+00,0242ac12-0005-c702-791e-000000000092,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,89,,""
2466,2020-03-21 05:01:55.362048+00,4b49ed11-26ef-4214-b18c-523d9d6203d1,0242ac12-0005-c702-791e-000000000092,runner_on_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,89,6,host0320a
2467,2020-03-21 05:01:55.426294+00,79f433e5-ed41-4f69-b854-28a638a811c0,0242ac12-0005-c702-791e-000000000092,runner_on_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,89,7,host0320c
2468,2020-03-21 05:01:56.023025+00,f180f688-6a36-4eda-9bad-666cc578e4cc,0242ac12-0005-c702-791e-000000000092,runner_on_skipped,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,89,6,host0320a
2469,2020-03-21 05:01:56.073749+00,0242ac12-0005-c702-791e-000000000093,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,89,,""
2470,2020-03-21 05:01:56.05538+00,2c61b0e0-fca8-48b2-838c-7aac1c6a5859,0242ac12-0005-c702-791e-000000000092,runner_on_skipped,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check whether certificates defined in vhosts exist.,geerlingguy.apache,89,7,host0320c
2471,2020-03-21 05:01:56.075268+00,e499b99e-ce74-4a37-8339-646ebb508f0d,0242ac12-0005-c702-791e-000000000093,runner_on_start,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,89,6,host0320a
2472,2020-03-21 05:01:56.13189+00,c19a57d8-4e10-4bb5-9c58-bcbc09267145,0242ac12-0005-c702-791e-000000000093,runner_on_start,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,89,7,host0320c
2473,2020-03-21 05:01:58.460111+00,a67ef516-1646-4845-aa22-d7c0016d16e8,0242ac12-0005-c702-791e-000000000093,runner_on_ok,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,89,6,host0320a
2474,2020-03-21 05:01:58.472272+00,5bcdb2cb-c8d1-4460-acd0-f7f978614420,0242ac12-0005-c702-791e-000000000093,runner_on_ok,"""template""",f,f,apache_role.yml,use galaxy apache role,Add apache vhosts configuration.,geerlingguy.apache,89,7,host0320c
2475,2020-03-21 05:01:58.502357+00,0242ac12-0005-c702-791e-000000000094,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check if localhost cert exists (RHEL 8 and later).,geerlingguy.apache,89,,""
2476,2020-03-21 05:01:58.503551+00,50ed320d-4151-4b0e-8cc8-c63de48e77a8,0242ac12-0005-c702-791e-000000000094,runner_on_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check if localhost cert exists (RHEL 8 and later).,geerlingguy.apache,89,6,host0320a
2477,2020-03-21 05:01:58.55198+00,21c0bb62-4d40-4570-8648-b9c5904d492a,0242ac12-0005-c702-791e-000000000094,runner_on_start,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check if localhost cert exists (RHEL 8 and later).,geerlingguy.apache,89,7,host0320c
2478,2020-03-21 05:01:59.121696+00,df82a10e-fe19-404a-b235-41ac8083b927,0242ac12-0005-c702-791e-000000000094,runner_on_skipped,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check if localhost cert exists (RHEL 8 and later).,geerlingguy.apache,89,6,host0320a
2479,2020-03-21 05:01:59.175542+00,0242ac12-0005-c702-791e-000000000095,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Ensure httpd certs are installed (RHEL 8 and later).,geerlingguy.apache,89,,""
2480,2020-03-21 05:01:59.176635+00,9d2294d3-1a4e-44db-9eb0-14e75bc77841,0242ac12-0005-c702-791e-000000000095,runner_on_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Ensure httpd certs are installed (RHEL 8 and later).,geerlingguy.apache,89,6,host0320a
2481,2020-03-21 05:01:59.152993+00,e17a6ddc-7877-4f7f-a7d2-06bd77fb007e,0242ac12-0005-c702-791e-000000000094,runner_on_skipped,"""stat""",f,f,apache_role.yml,use galaxy apache role,Check if localhost cert exists (RHEL 8 and later).,geerlingguy.apache,89,7,host0320c
2482,2020-03-21 05:01:59.229332+00,2708845a-05e8-4dcc-a001-468af080b8ee,0242ac12-0005-c702-791e-000000000095,runner_on_start,"""command""",f,f,apache_role.yml,use galaxy apache role,Ensure httpd certs are installed (RHEL 8 and later).,geerlingguy.apache,89,7,host0320c
2483,2020-03-21 05:01:59.776742+00,0242ac12-0005-c702-791e-000000000015,0242ac12-0005-c702-791e-000000000007,playbook_on_task_start,"""service""",t,f,apache_role.yml,use galaxy apache role,Ensure Apache has selected state and enabled on boot.,geerlingguy.apache,89,,""
2484,2020-03-21 05:01:59.738354+00,3a599d2e-469f-48e3-b14f-0036aa4b2e70,0242ac12-0005-c702-791e-000000000095,runner_on_skipped,"""command""",f,f,apache_role.yml,use galaxy apache role,Ensure httpd certs are installed (RHEL 8 and later).,geerlingguy.apache,89,6,host0320a
2485,2020-03-21 05:01:59.778596+00,73db3022-e0ba-4d15-8f15-7096a25dc618,0242ac12-0005-c702-791e-000000000015,runner_on_start,"""service""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache has selected state and enabled on boot.,geerlingguy.apache,89,6,host0320a
2486,2020-03-21 05:01:59.749125+00,d32f4055-9649-4187-a394-2ec44197b5f2,0242ac12-0005-c702-791e-000000000095,runner_on_skipped,"""command""",f,f,apache_role.yml,use galaxy apache role,Ensure httpd certs are installed (RHEL 8 and later).,geerlingguy.apache,89,7,host0320c
2487,2020-03-21 05:01:59.819282+00,635f7cde-e823-4f40-a496-0002e03f135e,0242ac12-0005-c702-791e-000000000015,runner_on_start,"""service""",f,f,apache_role.yml,use galaxy apache role,Ensure Apache has selected state and enabled on boot.,geerlingguy.apache,89,7,host0320c
2488,2020-03-21 05:02:02.082225+00,a4870595-e4f8-4f4e-a726-937e91aeeded,0242ac12-0005-c702-791e-000000000015,runner_on_failed,"""service""",t,f,apache_role.yml,use galaxy apache role,Ensure Apache has selected state and enabled on boot.,geerlingguy.apache,89,7,host0320c
2489,2020-03-21 05:02:02.09786+00,abfe9092-eae9-4fe7-be17-3462b6d413ef,0242ac12-0005-c702-791e-000000000015,runner_on_failed,"""service""",t,f,apache_role.yml,use galaxy apache role,Ensure Apache has selected state and enabled on boot.,geerlingguy.apache,89,6,host0320a
2490,2020-03-21 05:02:02.106528+00,bba18bb4-dbf7-4bf9-bfe1-cdc56771d1d0,c1b3f3a0-0fef-4aa8-b776-a730ffa5c6e2,playbook_on_stats,,t,f,apache_role.yml,"","","",89,,""
2491,2020-03-21 05:05:19.979464+00,ab1e57ce-7c96-4803-90b3-5935f95355e7,"",verbose,,f,f,"","","","",92,,""
2492,2020-03-21 05:05:20.843286+00,0242ac12-0005-9efd-6796-000000000007,82cce176-6bed-4a7a-b6b7-31449fbf81e0,playbook_on_play_start,,f,f,epel.yml,use galaxy epel role,"","",92,,""
2493,2020-03-21 05:05:20.853705+00,0242ac12-0005-9efd-6796-000000000012,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",92,,""
2494,2020-03-21 05:05:20.840503+00,82cce176-6bed-4a7a-b6b7-31449fbf81e0,"",playbook_on_start,,f,f,epel.yml,"","","",92,,""
2495,2020-03-21 05:05:20.854657+00,15e18aae-98c1-4010-93a9-a36ec51898e0,0242ac12-0005-9efd-6796-000000000012,runner_on_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",92,4,host0320b
2496,2020-03-21 05:05:20.904658+00,49354e2d-f7aa-4b50-85bd-e4e3715e642c,0242ac12-0005-9efd-6796-000000000012,runner_on_start,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",92,5,host0320c
2497,2020-03-21 05:05:23.525798+00,47a36fd6-c2e4-41dc-ac60-331d9703a9f4,0242ac12-0005-9efd-6796-000000000012,runner_on_ok,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",92,5,host0320c
2498,2020-03-21 05:05:23.829276+00,0242ac12-0005-9efd-6796-00000000000c,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,92,,""
2499,2020-03-21 05:05:23.830136+00,8aea0dcb-fc14-4470-8e8c-77a6ce0ee99b,0242ac12-0005-9efd-6796-00000000000c,runner_on_start,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,92,4,host0320b
2500,2020-03-21 05:05:23.805438+00,b682c6da-10a7-4ad2-83f7-683da26bbf9d,0242ac12-0005-9efd-6796-000000000012,runner_on_ok,"""gather_facts""",f,f,epel.yml,use galaxy epel role,Gathering Facts,"",92,4,host0320b
2501,2020-03-21 05:05:23.87434+00,3eb39d1f-cd11-4b1c-8083-9a6a4228b7d5,0242ac12-0005-9efd-6796-00000000000c,runner_on_start,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,92,5,host0320c
2502,2020-03-21 05:05:25.261472+00,5462a98c-77eb-4932-90b2-d455cf2df9d8,0242ac12-0005-9efd-6796-00000000000c,runner_on_ok,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,92,5,host0320c
2503,2020-03-21 05:05:25.323329+00,3cf1c92c-0cf8-44de-8f38-1399b48cbb3f,0242ac12-0005-9efd-6796-00000000000c,runner_on_ok,"""stat""",f,f,epel.yml,use galaxy epel role,Check if EPEL repo is already configured.,geerlingguy.repo-epel,92,4,host0320b
2504,2020-03-21 05:05:25.358746+00,0242ac12-0005-9efd-6796-00000000000d,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,92,,""
2505,2020-03-21 05:05:25.360827+00,3f8e35d8-2081-4c1e-850c-40192782e5dd,0242ac12-0005-9efd-6796-00000000000d,runner_on_start,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,92,4,host0320b
2506,2020-03-21 05:05:25.418178+00,6e24c8e8-d5b6-4f8c-aad8-1cef0012f378,0242ac12-0005-9efd-6796-00000000000d,runner_on_start,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,92,5,host0320c
2507,2020-03-21 05:05:26.039674+00,86369ec6-244b-49ce-a9ee-da22d88086c9,0242ac12-0005-9efd-6796-00000000000d,runner_on_skipped,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,92,4,host0320b
2508,2020-03-21 05:05:26.056389+00,494ac154-d69f-4e02-9f26-0397e46b98b8,0242ac12-0005-9efd-6796-00000000000d,runner_on_skipped,"""yum""",f,f,epel.yml,use galaxy epel role,Install EPEL repo.,geerlingguy.repo-epel,92,5,host0320c
2509,2020-03-21 05:05:26.07625+00,0242ac12-0005-9efd-6796-00000000000e,0242ac12-0005-9efd-6796-000000000007,playbook_on_task_start,"""rpm_key""",f,f,epel.yml,use galaxy epel role,Import EPEL GPG key.,geerlingguy.repo-epel,92,,""
